SPCB,COSM,OPXS,PED,GMGI,ABVC,OGEN,CPSS,IESC,BVFL,TOMZ,POAI,BYRN,WKHS,ARMP,VIVK,BTCS,MIGI,COCP,BKYI,BTTR,QUBT,TGTX,AYTU,HROW,LINK,FPAY,INTZ,BHRB,WFCF,CODA,TROO,APDN,GTIM,WSBF,MULN,AIRI,QRHC,ACAD,IOR,ASTH,RCAT,SNFCA,CDMO,RIME,MLSS,MCVT,AXDX,SLS,HOV,NCPL,PHIO,RCON,SLNH,NTRP,BLFS,VUZI,PHM,IBCP,NEPH
-0.75,0,-0.1428571,0,0,0,0,-0.039370042,-0.047904239,0,-0.0666667,-0.076923077,0.040816287,-0.133333333,0,0,0.187500058,0,0,0,0.666666667,0,0.053658603,0,-0.021126774,0,0,0.021276678,0,-0.052631555,0.157524583,0.796116578,-0.052631579,-0.132653054,-0.014815071,0.001821481,0,0.004366808,0.005154634,-0.040625035,0,0,-0.020715672,0.028169073,0,-0.143999958,0,-0.061696695,-0.111111111,-0.041214751,0,-0.047619048,1.379310455,0,0.277227637,-0.030303002,0,0,-0.015060271,0
4,0,0,0,0,0,0.054054054,0.032786853,0.01048222,0,0.071428609,0,0,-0.169230755,0,0,0,0,0,0,-0.2,0.8333333,-0.050925986,0,-0.064748176,0,0,0,0.008182028,0.031745976,-0.029161581,-0.2108108,0,-0.023529459,-0.001879636,-0.009090948,0,0,-0.020512862,-0.003257326,0,0,-0.028846025,-0.013698658,0,-0.065420607,0,0.008219157,0.0375,0.058823529,0,-0.0125,-0.293478296,0.04,0,0.03124997,0.25,0.028871513,0.051987819,0
0,0.086956544,-0.083333436,0,0,0,0.184615385,0.097883631,-0.01244812,0,-0.0666667,-0.083333333,0,0.018518501,0.055555556,0.557692408,-0.052631555,0,0,0,0,0,0,0,0,0,0,0,-0.003607126,-0.076922991,0,-0.178082181,0,0.2710843,0.033898284,-0.073394496,0,-0.086956544,0.183246089,-0.045751591,0,0,0.045544502,0.04166669,0,-0.050000012,0,0.013586957,-0.024096386,0.057692308,0,-0.037974684,-0.056410246,0.153846154,0,0.030303105,-0.2,0.014030567,0.008720998,0.026086908
0,0,0.090909213,0,-0.06250003,0,-0.155844156,0.009638545,-0.065126135,0,0,0,0.078431393,0.136363636,0,0,0.333333294,0,0,0.142857197,0,0,0.014634133,0,-0.007692337,0,0,0.041666625,-0.004072349,0,-0.06132671,0.1666666,0,-0.037914658,-0.018214933,0.005940665,0,0,-0.057522069,0.020547925,0,0,0.064393932,0.053333322,0,0.073684204,0,-0.008042875,0.012345679,0.064646465,0,0.052631579,0.130434778,-0.3,-0.023255755,0.05882347,0.25,0.053458976,0.031700281,0.016949181
0,0,0,0,0,0,0.025641026,0.011933106,0.1033708,0,0,0,-0.109090892,0,0,0,0,0,0,0,-0.25,0,-0.014423064,0,-0.031007723,0,0,0,0.006360817,0.12499995,-0.051999946,-0.085714291,0,-0.0541872,0.001855501,0.007873959,0,0.276190566,0.009389662,0,0.050000032,0,0.028469968,0.050632901,0,0,0,-0.013513514,0.018292683,0.0056926,0,0,-0.067307707,0.238095238,-0.238095231,0.111111101,0,0.004776356,0.008379709,0.108333338
-0.066666667,0,0.166666608,0,0,0,-0.06,-0.023584884,-0.077393004,0,0,0,0,0,0,0,-0.333333363,0,0,0,-0.333333333,0,0.024390221,0,0,0,0,0,-0.002257456,-0.014814833,-0.01547116,-0.07812502,0,-0.046874956,0.012962592,-0.003906222,0,0,0.032558107,0,0,0,0.053632981,0.024096327,0.874999925,0,0,-0.005479473,0.005988024,0.001886792,0,0.0625,-0.061855669,0,0.041666625,0.125000053,0,0.011883392,-0.002769863,-0.037593968
0.071428571,0,0,0,0,0,-0.042553191,0.050724649,0.037527504,0,0,0,-0.020408143,0.04,0,0,-0.062499975,0,0,0,-0.5,0,-0.047619004,0,-0.12,-0.047619258,0,0,0,-0.02255642,0.14142856,-0.093220254,0,0.005464476,0.034735318,-0.019607926,0,-0.108208938,0.036036001,0.040268418,0,0,0.067323598,0.058823654,0,0.098039241,0,0.016528989,0.005952381,0.035781544,0,0.011764706,-0.032966974,0.076923077,0,-0.022222276,-0.2,0.002935817,0.008333398,-0.054687508
0,-0.019999981,-0.28571435,0,0.266666675,0,0.277777778,0.08045975,-0.010638237,0,0,0.090909091,-0.041666725,-0.038461538,-0.052631579,0,0.066666638,0,0,0,-0.999,0.363636334,0,0,0.100000035,0,0,0,0,-0.038461496,0,0.009345785,0.055555556,0.059782615,-0.03886932,-0.003999972,0,0,1.36086954,0.080645164,0,0,-0.012307757,0.2666666,0,-0.062500047,0,-0.002710089,-0.065088757,-0.001818182,0,-0.011627907,0.005681828,0,0.25,-0.113636335,0,0.00175685,0.00275452,0.016528866
0,0.428571401,0,-0.047619048,-0.052631505,0,-0.086956522,-0.010638237,-0.032258084,0,0,-0.083333333,-0.04347822,0.04,0,0,0,0,0,-0.125000041,0,-0.266666651,0.039999962,0,0,-0.09999975,0,0,0,0,-0.015018814,0.02777775,0.052631579,0.046153801,0.009191002,-0.130522078,0,0,-0.053406993,-0.062686509,-0.126984153,0,-0.021806854,0.008771948,-0.066666709,0.06666672,0,-0.00271735,0.132911392,-0.018214936,0.25,-0.011764706,-0.016949181,-0.178571429,-0.2,0.128205092,0,-0.006429502,0.005494709,-0.032520295
-0.466666667,0,0,0.05,0.055555474,0,0.066666667,0.010752626,0,0,0,0,-0.06818186,-0.230769231,0,0,0,0,0.333333333,0.142857197,0,0,-0.014423064,0,0.363636321,0,0,0,0,-0.039999954,-0.110546333,-0.009009,0.05,0.044117723,0.014571729,0.050808348,0,-0.004184096,0.044747087,0,0,0,0.073248443,0.008695591,0.07142862,-0.062500047,0,-0.010899224,0.139664804,0.003710575,0,-0.023809524,-0.063218377,-0.086956522,0,0,0.25,0.007647305,0.035519002,-0.033613413
0.875,0.142857143,0,0,-0.157894716,0,-0.075892857,0,-0.053333282,0,-0.285714278,-0.090909091,0.219512223,0,0.055555556,0.786419737,0.125000083,0,0.125,0,999.0000367,0,0.024390221,0,0.575757576,-0.0333334,0,0,0.002262564,0,0,-0.027272701,-0.142857143,-0.117370942,-0.003590344,-0.015384631,0,-0.01260513,-0.031657371,0.009554131,0,0,0.035608277,0.293103519,0,0,0,-0.005509663,0.019607843,-0.035120148,0,0.036585366,-0.024539854,0.047619048,0.010000038,0,0,-0.018680659,0.015831105,0.113043481
0,-0.217499971,0,0,-0.25,0,-0.009661836,0.070212854,0.04694831,0,0.699999993,-0.1,-0.2,0.1,0,-0.433310299,-0.166666706,0,0,0,0,0.181818113,0,0,-0.134615385,0.034482829,0,-0.34000001,0,-0.016666787,0,0.09345785,0,-0.010638288,0.025225043,-0.191964317,0,0,-0.015384601,0.012618284,0,0,0.060171921,-0.020000041,0,-0.028571403,0,-0.044321289,-0.019230769,-0.009578544,0,-0.058823529,0.100628899,0,0,-0.136363587,-0.2,0.008328356,0.018181886,-0.062500021
0,0,0,-0.047619048,0,0,0.029268293,0.079522784,-0.002242204,0,-0.117647033,0,0.125,0.090909091,-0.052631579,0,0,0,0,0,0,0,-0.047619004,0,0,0,0,0.515151537,-0.006772063,0,0,0.017094103,0,0.021505356,0.031634495,-0.033149094,0,0,-0.023437478,-0.043613739,0,0,0.091891879,-0.12244899,0,0.029411737,0,-0.063768138,0.098039216,-0.015473888,-0.72,0.05,-0.028571416,-0.136363636,0,-0.052631617,0,0.008259567,0.007653196,0.016666606
-0.066666667,-0.041533581,-0.5,0.75,0,0,-0.028436019,0.058931894,0.002247243,0,-0.0666667,0,0,-0.033333302,0,0,0.133333347,0,0,0,-0.35,0,0.049999952,0,-0.066666667,0.111110802,0,0,0,-0.02542366,0,-0.075630277,0,0.005263153,0.00340704,-0.028571468,0,0,-0.065999985,0.140065171,1.509090944,0,0.040841664,-0.007751884,0,-0.009523801,0,0.006191974,-0.03125,-0.041257367,0,0,-0.035294115,0,0.148514846,0.027777751,0,-0.05207751,-0.032911571,-0.008196649
0.071428571,0,0.800000359,-0.428571429,-0.166666667,0,0,-0.048695689,-0.013452902,0,0,0,0,0.025862002,0,0,0,0,0,0.124999986,0,-0.538461503,-0.023809502,0,-0.042857125,0,0,0,0.005454342,0.130434737,0,-0.027272701,0,0.020942451,0.086587627,-0.044117668,-0.065713963,0.127659661,-0.004282651,-0.00857142,-0.094202911,0,-0.122473227,-0.085937535,0,-0.019230752,0,0.04307697,0.004608295,0.004098361,0,-0.011904762,0.006097571,-0.052631579,0.103448256,-0.054054004,0,0.004938451,-0.031413554,0
0,-0.5,0.222222014,0,0,0,-0.024390244,-0.054844557,-0.088636331,0,0,0.222222222,0,0.025210101,0,0.829268264,0.11764707,0,0,-0.1111111,0,1,0.009756088,0,0,0,0,0,-0.004520526,0,-0.042857138,-0.028037466,0,0.405128176,-0.014062665,0.046153869,0,0.094339619,-0.021505355,0,0,0,-0.016260147,0.042735055,-0.066666709,-0.009803912,0,0.017699069,-0.055045872,0.071428571,0,-0.060240964,-0.018181849,0,-0.062500014,-0.142857198,0,0.010442473,-0.027026923,0
0,0,0,0,-0.099999953,0,0,0.038684682,-0.027431453,0,0,0,0,0.02459018,0,-0.138000011,-0.052631555,0,0,0,0,0,0.09178747,0,0,0,0,0,0.004541054,-0.084615309,0.044776114,0.038461618,0,-0.186131383,-0.003169348,0.032352962,0.001528882,0.103448256,-0.081318758,0,0,0,0.090909054,0.008196664,0,0,0,-0.037681137,-0.082524272,0.020952381,0,0,-0.024691335,0,0,0.06666672,0,-0.003039656,-0.02777783,-0.049586772
0,0.199999968,0,0,0,0,0.125,0.00186224,0.028205162,0,0,0,0,0.6,0.055555556,-0.195669006,0,0,0,0,0,-0.5,-0.008849549,0,0.069651721,0,0,0,0.003164644,-0.058823601,0.14142856,0,0.055555556,-0.017937202,0.049284748,0.014244994,0,0.053124949,0.059808615,0.023054733,-0.12,0,0.047979769,-0.01626005,0,0,0,-0.04216872,0,0.016791045,0,0.051282051,-0.03797468,0.111111111,0,-0.062500047,-0.25,0.004878159,0.005714247,-0.008695667
0,0,0,0,0,11.49999968,-0.111111111,0.100371738,0.112219397,0,0,0.045454545,0,0.125,0.052631579,0,-0.111111177,0,0,0.124999986,0,0,0.004464281,0,0,-0.09999975,0,-0.34000001,0,0.026785749,0,-0.046296361,0.315789474,0.004566206,0.007575557,-0.011235955,-0.007633745,-0.020771494,0.130925603,0.011267595,0,0.5,0.050602408,0.123966968,-0.142857127,0.039603923,0,-0.066037689,-0.005291005,0.00733945,0,-0.036585366,-0.013157917,-0.1,-0.083333333,0,0,0.038228388,-0.00568178,0
0,0,0,0,-0.111111158,0,0.025,0.040540501,0.087443916,0,0,0,0,0.022222222,0,0.230769248,0.062500041,-0.487179494,0,-0.1111111,0,0,0,0,-0.176744151,0,0,0.515151537,0,0,-0.095118909,0,0.16,-0.01363635,0.010526576,-0.025568162,0,-0.048484803,-0.045908185,-0.038997178,0,0,-0.008027523,-0.05882358,-0.083333322,0,0,0.074074034,0.010638298,-0.052823315,-0.142857143,-0.012658228,-0.013333356,0,0,0,0.333333333,0.002921838,0.01142841,0
0,0,-0.363636324,0,0.125000059,0,0.195121951,-0.037337666,0.00618561,0,0,0,-0.066666709,0,-0.05,0,-0.176470574,0.25,0,0.124999986,0,0,0,0,-0.011299478,0,0,-0.019999981,-0.000450331,0.008695663,0,-0.029126187,-0.206896552,0.009216581,-0.013393233,0.014577238,0,-0.012738917,-0.004184096,0.008695644,0,0.333333333,-0.038150361,0.023437477,0.272727233,0.047619118,0,0.034482771,-0.015789474,0.019230769,0,0.012820513,-0.047297307,0,0.009090944,-0.133333269,0,-0.001165481,0,0
-0.066666667,-0.166666645,0,0,-0.111111158,-0.950000001,-0.081632653,0.01854977,0.010245843,-0.007476593,0,0,-0.023809502,0.078260836,0,0,0,0,0,0,0,0,-0.039999962,0,-0.028571429,0,0,0.020408143,-0.003607126,-0.034482802,0.244813271,0,0.086956522,0.004566206,0.063348869,0.00862071,0,-0.038709642,0.02310917,0,0,0,0.021634731,-0.022900742,0,0.090909111,0,0,0,0.094339623,0,-0.025316456,0,-0.055555556,0.081081044,0,0,0.052509269,0,0
0,-0.199999968,0.571428475,0.05,0.125000059,0,0,-0.011589432,-0.087221064,0,0,-0.043478261,0,-0.193548362,0,-0.015624985,0.285714307,0,0,0,0,0,0,0,0,0,0,-0.1,0,-0.053571498,-0.111111101,-0.060000002,-0.08,-0.00454545,0.042552904,-0.031339051,0,-0.09060402,-0.008213545,-0.017241363,-0.090909091,0.25,0.158823532,-0.023437477,-0.21428569,0.008333325,0,0.021212144,-0.160427807,0.043103448,1.5,0.038961039,0.007092211,0,0,0.076923067,0.25,0.031595999,0.042373217,0
0,0.6666666,-0.090909117,0.428571429,-0.111111158,0,0,0.008375242,0.013333321,0,0,0.090909091,0.097561001,0,-0.052631579,0.174603199,0.055555529,0,0,0,0,0,0.041666625,0,0.117647059,0,0,0.111111111,0,0.094339751,0.123749992,0.042553214,0.043478261,0.077625495,-0.01360559,0.026470567,0,0.029520267,-0.026915138,0,0.189999962,-0.4,0.063959237,-0.016000105,0.090909078,0.041322273,0,0.020771536,0.025477707,0.011570248,0.333333333,0,0.063380316,0.176470588,0,-0.035714312,0,-0.008060156,-0.013550476,0.07017537
0,0,-0.099999821,-0.333333333,0,0,-0.088888889,-0.071428543,0.013157882,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,-0.111110901,0,0,-0.002262359,-0.051724099,0,0.030612215,-0.041666667,0.00847467,0.015172674,0.0057307,0.001538708,-0.03584226,0.010638339,0,-0.159663839,0,-0.04580149,0.032520468,0.083333389,0,0,-0.034883742,-0.01863354,0.001633987,0,-0.0375,0.046357624,-0.1,0,0.074074067,0,0.001625223,-0.010988777,-0.016393384
0,0,0,0,0,0,0.082926829,-0.03935604,0.008658001,0,0,0,-0.111111111,0,0,-0.189189221,-0.210526333,0,0.333333333,0,0,0,0.111111111,0,0,0,0,-0.019999981,-0.000453293,-0.081818226,0,-0.009900981,0,-0.029411835,0.036684399,-0.085470124,-0.124424042,0.122676549,-0.050526268,0,-0.010000038,0,-0.049999896,-0.015748063,0,0.031746002,0,0.174698768,0,0.141924959,-0.7,-0.025974026,-0.018987374,0,0,-0.068965511,0,-0.016225163,-0.025000111,0.133333292
0,0,0,0,0,0,0.009009009,-0.016759717,-0.092274644,0,0,0,0,0,0,0,-0.133333347,0,0,0,0,0,0.143999958,0,0,0,0,0,0.002722016,-0.009901002,0.001112342,0.00999999,0.043478261,-0.004329,0.02359098,0.059190055,0.122806888,0.013245021,0.008869171,0,0,0,0.007368343,-0.040000081,0,0.076923098,0,0.015384576,-0.006329114,-0.034285714,0.666666667,0.066666667,0,0,0,0.074074067,0,-0.00219909,0.011395851,-0.147058842
0,0,0,0,0.125000059,0,-0.0625,-0.047348483,0.002364008,0,0,0,0,0.055555556,0,0.083333389,-0.076923046,0,0,0,0,0,0.223776269,0,0.026315789,0,0,-0.081632671,0,0,0.055555598,0.564356493,-0.041666667,0.026086932,0.056338243,0.002941156,-0.037499951,-0.022875796,0.002197748,0,0,0,-0.010449376,-0.024999977,0.076923002,0.014285701,0,0.045454624,0,-0.013313609,0.2,-0.05,-0.045161299,0,0.083333333,-0.137931022,0.2,-0.019834481,0.008450936,-0.034482727
0,-0.100000024,0.222222014,0,0,0,0,0.043737531,0.004717089,0,0,0,0,0,0,-0.153846187,0,0,0,0,0,0,0.057142871,0,0,0,0,0.08888891,0,0.010000013,-0.221052647,-0.145569628,-0.043478261,0,0.013333562,0.011730206,-0.001623385,-0.030100306,-0.004385961,0,0,0,0.01267174,0.008547104,0,-0.014084494,0,0.002415422,-0.012738854,-0.00149925,0,-0.013157895,-0.027027002,0,-0.115384615,0,-0.166666667,-0.001686553,-0.002793236,0.13392861
0,0,-0.090909117,0,-0.111111158,0,0.19047619,0.011428561,0.105633752,0.03578159,0.071428609,0,0,0.263157895,0,-0.036363602,-0.166666681,0,0,-0.1111111,0,0,-0.054054066,0,0,0.124999735,0,0.020408143,-0.004524821,-0.009901002,0.079729726,-0.081481491,-0.090909091,-0.025423706,0.003588262,0.011594203,0.040650362,-0.020689717,-0.006607871,0.026315764,0,0,-0.100104334,0.042372736,0,-0.085714291,0,0,-0.032258065,0.009009009,0,0,-0.020833369,0,0.304347826,0.360000065,0.2,-0.009009335,-0.039215497,-0.055118119
